id,date,keywords
obama_37_1081,2020-03-15 00:00:00,watch right thing stay home extent possible
obama_37_1082,2020-03-14 00:00:00,shout kevin giannis zion blake steph player owner organization set
obama_37_1083,2020-03-12 00:00:00,wonder overreaction cancel large gathering public event love basketbal
obama_37_1084,2020-03-10 00:00:00,midst campaign season important look squarely stake article speak
obama_37_1085,2020-03-08 00:00:00,year ago beat tear gas trample horse think death think
obama_37_1086,2020-03-07 00:00:00,year ago group civil right organizer cross edmund pettus bridge carry america
obama_37_1087,2020-03-04 00:00:00,protect community coronavirus common sense precaution wash hand stay home
obama_37_1088,2020-03-03 00:00:00,michelle send prayer affect severe storm tennessee especially
obama_37_1089,2024-01-01 00:00:00,america need state prepare round redistricting sure
obama_37_1090,2024-01-01 00:00:00,shirley chisholm don progress stand sideline whimper complain
obama_37_1091,2024-01-01 00:00:00,presidential center jackson park presidential history frederick douglass
obama_37_1092,2024-01-01 00:00:00,lifetime reach star katherine johnson land spend decade hide figure break barrier scene end life hero million
obama_37_1093,2024-01-01 00:00:00,happy birthday hero
obama_37_1094,2024-01-01 00:00:00,
obama_37_1095,2024-01-01 00:00:00,couple article worth read
obama_37_1096,2024-01-01 00:00:00,year ago bad recession generation sign recovery act pave
obama_37_1097,2024-01-01 00:00:00,big day chicago return city time tipoff
obama_37_1098,2024-01-01 00:00:00,happy valentines day forever dance partner
obama_37_1099,2024-01-01 00:00:00,great example citizenship difference
obama_37_1100,2024-01-01 00:00:00,method new sow seed doubt division discord turn americans
obama_37_1101,2024-01-01 00:00:00,year remember hope feel watch mandelas release prison gift new way
obama_37_1102,2024-01-01 00:00:00,congrat julia steven filmmaker american factory tell complex moving story human consequence wrench economic change glad talented downright good people home oscar high grounds release
obama_37_1103,2024-01-01 00:00:00,year ago greensboro stand injustice sit lunch counter journey
obama_38_1104,2024-01-01 00:00:00,kobe legend court start meaningful second act lose gianna heartbreaking parent michelle send love prayer vanessa entire bryant family unthinkable day
obama_38_1105,2024-01-01 00:00:00,read kings letter birmingham jail injustice change poetic brilliance moral clarity test conscience reverberate moment reflect righteous
obama_38_1106,2024-01-01 00:00:00,scene star happy birthday baby
obama_38_1107,2024-01-01 00:00:00,glad american factorys oscar nod best documentary kind story exactly michelle hope achieve high ground congrats incredible filmmaker entire team
obama_38_1108,2024-01-01 00:00:00,fellow americans puerto rico use support week earthquake endure spirit past couple year pull hope support recovery
obama_38_1109,2024-01-01 00:00:00,thing problem magnitude find way change proud young people alice mahar environmental activist melbourne read find way help
obama_38_1110,2024-01-01 00:00:00,catastrophic fire australia late example real urgent consequence climate change stay focused protect planet generation
obama_38_1111,2024-01-01 00:00:00,david sterns pass reflect nba global create entire new generation fan pretend mike favorite player driveway playground world
obama_38_1112,2024-01-01 00:00:00,happy healthy hopeful happy new year
obama_38_1113,2024-01-01 00:00:00,hip hop country boss song year look company long drive help turn workout hope track trick
obama_38_1114,2024-01-01 00:00:00,thing love incomparable fight know lot leave pray friend
obama_38_1115,2024-01-01 00:00:00,favorite movie course american factory film production company high ground recently shortlist oscar heres list
obama_38_1116,2024-01-01 00:00:00,wind want share annual list favorite year little bright start book
obama_38_1117,2024-01-01 00:00:00,family merry christmas
obama_38_1118,2024-01-01 00:00:00,behalf family chag sameach happy hanukkah jews world celebrate let menorah light remind miracle life
obama_38_1119,2024-01-01 00:00:00,moment humanity good
obama_38_1120,2024-01-01 00:00:00,obamaleaders convene inspire changemaker asia pacific look week kuala lum
obama_38_1121,2024-01-01 00:00:00,miss chance getcovere affordable health coverage luck
obama_38_1122,2024-01-01 00:00:00,zen garden week day sign health coverage year current customer find insurance plan monthly premium cover
obama_38_1123,2024-01-01 00:00:00,remarkable asia pacific region sister week join talented optimistic leader mark region
obama_38_1124,2024-01-01 00:00:00,sister maya stage leaders asia pacific talk grow region
obama_38_1125,2024-01-01 00:00:00,julia roberts deborah henry stage obamaleaders asia pacific reflect visit
obama_38_1126,2024-01-01 00:00:00,think time share holiday gift list
obama_38_1127,2024-01-01 00:00:00,vietnam chance sit leader alumnus asia pacific combat climate change vietnam evaluate impact indonesia extraordinary work expand impact
obama_38_1128,2024-01-01 00:00:00,incredible day vietnam member community look visit giuoc
obama_38_1129,2024-01-01 00:00:00,paul volcker financial system strong safe american people ill remember paul consummate wisdom untethere honesty level dignity match tower stature proud adviser friend
obama_38_1130,2024-01-01 00:00:00,thank blessing enjoy time
obama_38_1131,2024-01-01 00:00:00,argue friend family thanksgiving table look science argue hurt try listen people think experience highlight common humanity
obama_38_1132,2024-01-01 00:00:00,politician pick voter voter pick representative act status quo remain state country let sure map draw fairly redistricting happen
obama_38_1133,2024-01-01 00:00:00,look piece understand real consequence gerrymandering asheville happen district line draw maximum partisan advantage mean citizen voice diminish mean polarization
obama_39_1134,2024-01-01 00:00:00,young leader power promise asia pacific region michelle impressed initiative wait join malaysia month
obama_39_1135,2024-01-01 00:00:00,proud oluwaseun list leader organize young people nigeria help end sexual violence work embody foundation pass baton generation
obama_39_1136,2024-01-01 00:00:00,story reminder duty country americans support veteran
obama_39_1137,2024-01-01 00:00:00,veterans day moving portrait extraordinary resilience friend cory remsburg army ranger come know year honest tribute wound warrior family country
obama_39_1138,2024-01-01 00:00:00,
obama_39_1139,2024-01-01 00:00:00,proud americans vote elect set hopeful forward think leader prim protect medicaid draw fair voting map reduce gun violence great night country
obama_39_1140,2024-01-01 00:00:00,proud endorse outstanding group virginia democrats tuesdays election
obama_39_1141,2024-01-01 00:00:00,day open enrollment high quality coverage affordable think nearly customer qualify financial help
obama_39_1142,2024-01-01 00:00:00,congrat world champion fan great group count afraid little joy dance dugout laugh believe stick true team spirit
obama_39_1143,2024-01-01 00:00:00,watch live stage obamasummit tune
obama_39_1144,2024-01-01 00:00:00,tour future presidential center chicagos south
obama_39_1145,2024-01-01 00:00:00,glad chicago summit learn organize
obama_39_1146,2024-01-01 00:00:00,pulitzer winner incredible writer great friend memoir education idealist grapple balance idealism pragmatism advocacy governance read care role change world
obama_39_1147,2024-01-01 00:00:00,michelle heartbroken passing friend elijah cummings example inspire americans pick baton carry forward manner worthy service
obama_39_1148,2024-01-01 00:00:00,proud work justin trudeau president hard work effective leader big issue climate change world need progressive leadership hope neighbor north support term
